content,score,reviewCreatedVersion,at,sentiment,sentiment_score
"disuruh memperbaiki rating sama developer, sejujurnya menurut saya, sejauh ini sudah lebih baik dari pada yang kemarin². cuma sering terkendala masalah untuk top up E-wallet dana, kadang sering eror sendiri, untuk layanan lain sudah baik.",5,2.74.0,2024-12-09 20:22:18,LABEL_1,0.9989559650421143
Tenyata lebih mudah,5,2.74.0,2024-12-09 20:21:22,LABEL_1,0.9977951049804688
Ok,5,2.74.0,2024-12-09 20:20:42,LABEL_0,0.9997263550758362
Transaksi lancar,5,2.74.0,2024-12-09 20:19:58,LABEL_1,0.9716864228248596
"bingung,baru mau daftar tapi pas isi data diri ga bisa login selanjutnya terus padahal semua sudah benar, dan untuk kode referral itu seharusnya di isi apa? tolong di jawab",2,,2024-12-09 20:18:50,LABEL_0,0.9998762607574463
Nyaman 😊😊😊,5,2.74.0,2024-12-09 20:07:18,LABEL_0,0.9902293086051941
bagusssss,5,2.74.0,2024-12-09 20:06:28,LABEL_1,0.9987952709197998
Sangat membantu apk brimo,5,,2024-12-09 20:03:13,LABEL_0,0.8996405005455017
sangat mmudahkan ..dn mmbantu saya dlm stiap kbutuhan,5,2.74.0,2024-12-09 20:01:21,LABEL_1,0.999599039554596
Sangat cepat saat penggunaan aplikasi dan sangat membantu dalam penggunaan finansial secara online,5,,2024-12-09 19:59:55,LABEL_1,0.999804675579071
Sangat membantu,5,2.74.0,2024-12-09 19:58:18,LABEL_0,0.9348582029342651
Biar bintang yg bicara atas keseluruhan tentang brimo,5,2.74.0,2024-12-09 19:55:10,LABEL_1,0.9991833567619324
mutasi uang keluar tidak ada Saldo hilang 1jt 600rb Pihak brimo tidak bisa membantu,1,,2024-12-09 19:48:09,LABEL_0,0.999925971031189
update apk malah gk bisa dibuka,1,2.74.0,2024-12-09 19:39:14,LABEL_0,0.9999276399612427
Mantap sangat membantu,5,2.74.0,2024-12-09 19:37:08,LABEL_0,0.9998681545257568
Sangat berguna,5,2.74.0,2024-12-09 19:35:28,LABEL_0,0.9992945194244385
Ternyata mudah dan simple,5,,2024-12-09 19:32:00,LABEL_1,0.9995232820510864
mudah dan cepat,5,2.74.0,2024-12-09 19:24:20,LABEL_0,0.9985999464988708
Sangat amat membantu aku sangat suka,5,2.74.0,2024-12-09 19:20:03,LABEL_1,0.9968169331550598
mau daftar aja di persulitttttttt,2,2.74.0,2024-12-09 19:16:28,LABEL_0,0.9999269247055054
Mudah di aplikaasikan,5,,2024-12-09 19:14:11,LABEL_1,0.960568368434906
Saya mengalami kendala lupa password dan terblokir saat saya mengikutin prosedur untuk melengkapi data untuk menuju ke link SMS untuk merubah password baru tapi muncul tertulis perangkat anda tidak mendukung untuk sistem ini mohon bantuan nya,5,2.74.0,2024-12-09 19:07:47,LABEL_0,0.9998879432678223
Aplikasi error tidak bisa login,1,,2024-12-09 19:07:19,LABEL_0,0.9999194145202637
sangat membantu,5,2.74.0,2024-12-09 19:07:17,LABEL_0,0.9998587369918823
Baik sekali,5,2.74.0,2024-12-09 19:07:00,LABEL_1,0.9532794952392578
Terbaik,5,2.74.0,2024-12-09 19:06:56,LABEL_0,0.9998160004615784
Kirim pake BRI MO lebeh cepat dan lebih baik,5,2.73.0,2024-12-09 19:06:29,LABEL_1,0.9996658563613892
Mempermudah dan bermanfaat sekali,5,2.74.0,2024-12-09 18:59:21,LABEL_1,0.9996769428253174
Mantab,5,2.74.0,2024-12-09 18:53:17,LABEL_1,0.9995958209037781
Tolong dong izin kamera uda aktif tapi tetap ga bisa gimana dong,1,2.74.0,2024-12-09 18:47:14,LABEL_0,0.9999097585678101
"Sangat membantu ,smoga tidak terblokir lagi",5,2.74.0,2024-12-09 18:37:53,LABEL_1,0.99981290102005
Bagus,5,2.74.0,2024-12-09 18:29:59,LABEL_1,0.9978862404823303
Bagus sekali dan sangat memudahkan bertransaksi,5,2.74.0,2024-12-09 18:26:10,LABEL_1,0.567394495010376
Mantap sangat puas,5,2.74.0,2024-12-09 18:25:46,LABEL_0,0.9999101161956787
Sangat membantu,5,2.74.0,2024-12-09 18:25:11,LABEL_0,0.9348582029342651
Sangat mempermudah pembayaran,5,2.72.0,2024-12-09 18:23:05,LABEL_1,0.9966427087783813
"ˢᵇᵍᵃⁱ ᵖⁿᵍᵍᵘⁿᵃ ᵇᵃⁿᵏ ᴮᴿᴵ,ᴮᴿᴵᵐᵒ ˢᵃⁿᵍᵃᵗ ᵐᵉᵐᵇᵃⁿᵗᵘ ᵈˡᵐ ᵘʳᵘˢᵃⁿ ᵖᵉᵐᵇᵃʸᵃʳᵃⁿ,ᵗʳᵃⁿˢᶠᵉʳ,ᵇᵉˡⁱ ᵖᵘˡˢᵃ,ᵈˡˡ.ᴸᵉᵇⁱʰ ᵉᶠⁱˢⁱᵉⁿ ᵗⁿᵖᵃ ʰʳˢ ᵈᵗᵍ ᵏᵉ ᵃᵗᵐ ᵃᵗᵃᵘ ᶜᵒᵘⁿᵗᵉʳ ᵖᵘˡˢᵃ.ᵖʳᵒˢᵉˢⁿʸᵃ ʲᵍ ˡᵃⁿᵍˢᵘⁿᵍ ᶜᵉᵖᵃᵗ,ᵗᵉʳⁱᵐᵃ ᵏᵃˢⁱʰ ᴮᴿᴵᵐᵒ.",5,2.72.0,2024-12-09 18:20:57,LABEL_0,0.9986116886138916
Top,5,,2024-12-09 18:18:34,LABEL_1,0.9998283386230469
memudahkan transaksi keuangan,5,2.74.0,2024-12-09 18:14:24,LABEL_1,0.9996380805969238
Apk mantap😊pertahankan bos biar tambah jaya...,5,2.74.0,2024-12-09 18:12:39,LABEL_1,0.9998364448547363
"Brimo Sekarang merugikan pihak pengguna .terlalu banyak biaya potongan...mending ke bank Mandiri,BNI dan mandiri",1,,2024-12-09 18:01:50,LABEL_0,0.9999016523361206
Good,5,2.74.0,2024-12-09 17:58:34,LABEL_1,0.9998272061347961
"Membantu, banyak cashback",5,2.74.0,2024-12-09 17:58:24,LABEL_1,0.9933708906173706
BRImo luar biasa sangat praktis.,5,,2024-12-09 17:58:19,LABEL_1,0.9998573064804077
"Memudahkan kerjaan kami, terimakasih bank bri",5,2.74.0,2024-12-09 17:55:22,LABEL_1,0.9996894598007202
Mantab,5,2.74.0,2024-12-09 17:53:07,LABEL_1,0.9995958209037781
Sangat nemuaskan,5,,2024-12-09 17:53:06,LABEL_0,0.9992775321006775
"Aplikasi nya BAGUS,LANCAR,AMAN JOSSSSSSS",5,2.74.0,2024-12-09 17:50:24,LABEL_0,0.9999315738677979
"nice brimo, i like it, terus di bagusin ya",5,,2024-12-09 17:49:51,LABEL_0,0.9958565831184387
Sangat membantu,5,2.74.0,2024-12-09 17:49:27,LABEL_0,0.9348582029342651
"Mudah,praktis dan sangat membantu",5,2.74.0,2024-12-09 17:46:36,LABEL_0,0.924299418926239
Bagus memudahkan transaksi,5,2.74.0,2024-12-09 17:45:56,LABEL_1,0.9996830224990845
Sangat membantu,5,,2024-12-09 17:44:46,LABEL_0,0.9348582029342651
sangat mudah s3kali,5,,2024-12-09 17:43:01,LABEL_0,0.9998767375946045
pinjaman bri guna tolong di acc,5,2.74.0,2024-12-09 17:40:50,LABEL_0,0.9998188614845276
Sangat bermanfaat dan mempermudah,5,2.74.0,2024-12-09 17:36:34,LABEL_0,0.9998400211334229
"Untuk saat ini, alhamdulilah tdk ada kendala👍🏻😍😍😍",5,2.74.0,2024-12-09 17:33:36,LABEL_1,0.8720932006835938
Semoga nyaman dan bermanfaat,5,2.72.0,2024-12-09 17:32:28,LABEL_1,0.9980912804603577
Sangat membantu,5,2.74.0,2024-12-09 17:32:14,LABEL_0,0.9348582029342651
Keren,5,2.74.0,2024-12-09 17:28:04,LABEL_1,0.9997929930686951
Semoga terus mempermudah pelayanannya,5,2.74.0,2024-12-09 17:23:22,LABEL_1,0.5226910710334778
Cepat,5,2.74.0,2024-12-09 17:20:07,LABEL_1,0.9995249509811401
Semakin kesini semakin kesono,5,,2024-12-09 17:19:22,LABEL_0,0.9999083280563354
"Ada yang bisa bantu saya login brimo eror terus yah kode RUPV, sudah coba pengaduan lewat email tapi tidak mendapatkan jawaban yang jelas, coba pengafuan lewat whataap apalagi bener bener mengecewakan.!!",2,2.74.0,2024-12-09 17:18:46,LABEL_0,0.9998973608016968
"Cepat tepat,transaksi jadi lebih mudah dalam satu gegaman.",5,2.74.0,2024-12-09 17:16:13,LABEL_1,0.9997395873069763
Sangat memuaskan,5,2.74.0,2024-12-09 17:15:08,LABEL_0,0.9997604489326477
Mantap,5,2.74.0,2024-12-09 17:13:05,LABEL_1,0.9820002913475037
Mudah menggunakannya,5,2.74.0,2024-12-09 17:12:37,LABEL_0,0.9998348951339722
Bagus,5,2.74.0,2024-12-09 17:11:44,LABEL_1,0.9978862404823303
Baguss aplikasi nya mudah untuk pembayaran apapun,5,2.73.0,2024-12-09 17:08:16,LABEL_1,0.9998180270195007
BRImo mantap,5,,2024-12-09 17:04:14,LABEL_1,0.9994527697563171
"Lengkap fiturnya, hemat waktu dan tenaga, cepat eksekusinya.",5,,2024-12-09 17:02:17,LABEL_1,0.9998108744621277
good,5,2.74.0,2024-12-09 17:00:03,LABEL_1,0.999810516834259
Semua transaksi jadi lebih mudah dan simpel,5,2.74.0,2024-12-09 17:00:03,LABEL_1,0.9997310042381287
Transaksi mudah pake brimo,5,2.74.0,2024-12-09 16:58:24,LABEL_1,0.9822355508804321
Mantap nrimo,5,2.74.0,2024-12-09 16:51:32,LABEL_0,0.8163226842880249
"Sebelumnya saya sudah mempunyai rekening BRI, terus saya mencoba untuk menggunakan aplikasi BRImo, tapi saya tidak bisa mendaftar masalahnya cuma di verifikasi wajah saja yang selalu gagal, boleh minta penjelasannya. Terima kasih Untuk bintangnya saya kasih ⭐⭐, untuk saat ini.🙏",2,2.54.0,2024-12-09 16:46:56,LABEL_0,0.9966855645179749
lebih memudahkan transaksi,5,2.72.0,2024-12-09 16:46:36,LABEL_1,0.9991174340248108
Mempermudah transaksi perbankan,5,2.74.0,2024-12-09 16:44:34,LABEL_1,0.9996787309646606
Selama menggunakan aplikasi ini tdk ada kendala termasuk lancar dari segi transaksi. Kalau bisa utk fitur pinjaman bisa digunakan tanpa harus datang kecabang terdekat agar bisa memudahkan pengguna utk kedepannya,5,,2024-12-09 16:43:33,LABEL_1,0.9997512698173523
Transaksi lebih mudah,5,2.74.0,2024-12-09 16:42:25,LABEL_1,0.9991900324821472
sangat membantu,5,2.74.0,2024-12-09 16:36:47,LABEL_0,0.9998587369918823
Mudah dan cepat sangat membantu,5,2.74.0,2024-12-09 16:35:15,LABEL_0,0.9995917677879333
Ini brimo semakin gak jelas.. Masa masukin username sama password yg biasa dipakai terus ga bisa dibuka.. Kan aneh Kak jadi gini brimo..,1,2.74.0,2024-12-09 16:34:25,LABEL_0,0.9999322891235352
bagusss,5,2.74.0,2024-12-09 16:33:13,LABEL_1,0.6529079079627991
Bagus,5,2.74.0,2024-12-09 16:29:12,LABEL_1,0.9978862404823303
Lebih mudah,5,2.74.0,2024-12-09 16:25:27,LABEL_1,0.9990841150283813
Good,5,2.74.0,2024-12-09 16:23:54,LABEL_1,0.9998272061347961
Goood,5,2.74.0,2024-12-09 16:14:11,LABEL_1,0.9888654351234436
Ini gimana bank BUMN ada biaya notifikasi segala bang BUMN meras rakyat,3,2.74.0,2024-12-09 16:13:16,LABEL_0,0.9999269247055054
Karena Allah Bismillah Semoga Rek ini Menjadi 500 Triliunn,5,2.74.0,2024-12-09 16:11:32,LABEL_1,0.9998425245285034
Sangat puas,5,2.74.0,2024-12-09 16:06:49,LABEL_0,0.999854326248169
Bagus,5,2.74.0,2024-12-09 16:02:25,LABEL_1,0.9978862404823303
Mudah digunakan 👍,5,2.74.0,2024-12-09 16:01:26,LABEL_1,0.999208390712738
Nyaman pakainya,4,2.74.0,2024-12-09 15:59:29,LABEL_0,0.9998922348022461
mantap apk nya😍,5,2.74.0,2024-12-09 15:56:48,LABEL_1,0.9995637536048889
"Ga bisa login, padahal udah terdaftar, pengen berkata kasar udah 2x kejadiannya!",1,,2024-12-09 15:56:19,LABEL_0,0.9999276399612427
Kenapa kalau mau transfer ke sesama BRI harus pakai alias bikin ribet aja udah di masukin pakai nama orang nya terus di awali dengan @ tetep aja gak ke save di pakein novrekening juga tetep aja gak ke save bikin repot aja,4,2.74.0,2024-12-09 15:55:58,LABEL_0,0.9999321699142456
Jadi lebih praktis dan efektif,5,2.74.0,2024-12-09 15:54:12,LABEL_1,0.9997525811195374
Banyak uang keluar ga jelas ..meskipun cuma 5 rb/3 rb tapi kalo sering ya rugi juga lah ..,1,2.69.0,2024-12-09 15:51:41,LABEL_0,0.9999294281005859
Aplikasi sangat membantu,5,2.74.0,2024-12-09 15:50:57,LABEL_0,0.9998754262924194
Baik,5,,2024-12-09 15:49:33,LABEL_0,0.8662340641021729
"1 bln bisa kena 20 biyaya sms padahal nomer sudah tidak ada. Biyaya fariasi 3000 an buset dah lu ngapain si pake notif"" sms segala ha ?",1,2.15.0,2024-12-09 15:48:32,LABEL_0,0.9999417066574097
"mantap,sangat membantu",5,2.74.0,2024-12-09 15:45:40,LABEL_0,0.9629698991775513
Puas,5,2.60.0,2024-12-09 15:33:43,LABEL_0,0.9997637867927551
good,5,2.73.0,2024-12-09 15:28:25,LABEL_1,0.999810516834259
Saya sangat senang memakai brimo,5,2.74.0,2024-12-09 15:25:07,LABEL_1,0.8536523580551147
Sangat membantu,5,2.74.0,2024-12-09 15:22:44,LABEL_0,0.9348582029342651
Bagus,5,2.74.0,2024-12-09 15:20:31,LABEL_1,0.9978862404823303
Agar selalu jaga keamanan akun nasabah,5,2.74.0,2024-12-09 15:16:45,LABEL_0,0.9997299313545227
Menyenangkan,5,2.74.0,2024-12-09 15:14:54,LABEL_0,0.9991219639778137
Ajukan pinjaman susah minta ampun padahal buat modal usaaha,2,2.62.0,2024-12-09 15:05:16,LABEL_0,0.9999157190322876
Semoga bisa meningkatkan keamanan,5,2.74.0,2024-12-09 15:04:28,LABEL_1,0.5969618558883667
Bgus,5,2.74.0,2024-12-09 15:00:35,LABEL_0,0.9998890161514282
Memudahkan untuk urusan transaksi tanpa harus antri,5,2.73.0,2024-12-09 15:00:18,LABEL_1,0.9996496438980103
Sejauh ini mantap,5,2.74.0,2024-12-09 14:50:10,LABEL_1,0.9989632368087769
"Aplikasi settan, masa hampir tiap hari ada biaya sms mana gede lagi 8000 kdang 5000 sangat membagobgkan Suruh siapa sms ga ada yang nyuruh sms",1,2.43.1,2024-12-09 14:49:20,LABEL_0,0.9998904466629028
Ok lah,5,2.74.0,2024-12-09 14:48:34,LABEL_0,0.9998754262924194
"Mau buka Brimo di hp baru, username dan password udh bener eh ada persyaratan pastikan no.telpon kamu terpasang di perangkat ini dan dijadikan data seluler yang sama. Nomornya emang gak dipake buat internet, pake wifiiii internetnya.. alhasil gagal terus.. kenapa ribet banget sih kamu",1,2.74.0,2024-12-09 14:47:27,LABEL_0,0.9999004602432251
Mantap,5,2.74.0,2024-12-09 14:46:10,LABEL_1,0.9820002913475037
"Setelah update tidak bisa dibuka sama sekali, alasan jaringan, padahal jaringan sangat bagus, perbaiki nanti saya koreksi bintangnya. #sudah diperbaiki bisa login kembali, bintang sudah diubah jd 5 biji. Trims",5,2.74.0,2024-12-09 14:38:08,LABEL_0,0.9997431635856628
Cepat dan praktis,5,2.74.0,2024-12-09 14:33:39,LABEL_1,0.9997474551200867
Amazing,5,2.74.0,2024-12-09 14:29:48,LABEL_1,0.7415300011634827
Lebih mudah lebih dekat,5,,2024-12-09 14:26:41,LABEL_0,0.9996788501739502
Puas,5,2.74.0,2024-12-09 14:25:20,LABEL_0,0.9997637867927551
Sangat bagus aplikasi sangat membantu,5,2.74.0,2024-12-09 14:22:20,LABEL_0,0.9998725652694702
Buat daftar aja ga bisa,1,2.74.0,2024-12-09 14:21:59,LABEL_0,0.9996905326843262
"Bagus, hanya saja mesin ATM Ciranjang Andir butut sering macet, semoga segera di ganti dengan yg lebih bagus kuat awet, terima kasih",5,2.74.0,2024-12-09 14:13:11,LABEL_0,0.9997223019599915
Terbaik 👍,5,2.74.0,2024-12-09 14:10:50,LABEL_1,0.9995550513267517
bagus sangat bermanfaat,5,2.74.0,2024-12-09 14:09:19,LABEL_0,0.9998420476913452
Mantap,5,2.74.0,2024-12-09 14:06:05,LABEL_1,0.9820002913475037
Makasih sdh membantu,5,2.74.0,2024-12-09 14:02:16,LABEL_1,0.9925690293312073
"Sms notifikasi tidak berguna dan merugikan , kasih fitur aktif/nonaktifkan sms notif",3,2.74.0,2024-12-09 13:57:09,LABEL_0,0.9999344348907471
4bintang dulu yaa karena Bru perdana hee,4,,2024-12-09 13:56:58,LABEL_1,0.9978708028793335
Untuk saat ini puas semoga tetap terjaga jangan ada gangguan apalagi ada pihak yg dirugikan,5,,2024-12-09 13:54:10,LABEL_1,0.9908310174942017
sangat memudahkan untuk transaksi online,4,2.73.0,2024-12-09 13:50:54,LABEL_1,0.9938173890113831
Transaksi cepat dan mudah,5,2.74.0,2024-12-09 13:50:44,LABEL_1,0.9995672106742859
Mohon segera dihubungkan kedana secepatnya nya,5,2.74.0,2024-12-09 13:50:40,LABEL_0,0.9999222755432129
Mudah dan praktis. Hanya saja biaya maintenance bulanannya masih kalah dengan bakn tertentu yang bisa cuma 1000 rupiah potongan perbulannya.,5,2.74.0,2024-12-09 13:50:11,LABEL_0,0.99959796667099
Bagus,5,2.74.0,2024-12-09 13:48:52,LABEL_1,0.9978862404823303
Mempermudah menghabiskan uang,5,,2024-12-09 13:48:26,LABEL_0,0.999772846698761
Ok,5,2.74.0,2024-12-09 13:45:23,LABEL_0,0.9997263550758362
Pelayan sangat ramah dan cepat,5,2.74.0,2024-12-09 13:41:41,LABEL_1,0.8950682282447815
Praktis dan cepat,5,2.74.0,2024-12-09 13:39:30,LABEL_1,0.9997112154960632
Berguna,5,2.74.0,2024-12-09 13:39:20,LABEL_0,0.99883633852005
"Saldo selalu berkurang tiap minggu bukan cuma saat transaksi,tapi tidak ada transaksipun berkurang Seenak nya ngambil saldo tanpa pemberitahuan Transaksi berbeda-beda Tarik tunai besar admin kecil Tarik tunai kecil kena nya besar gak masuk akal",1,2.74.0,2024-12-09 13:35:46,LABEL_0,0.999909520149231
Aplikasi perbankan yang mudah digunakan,5,,2024-12-09 13:30:52,LABEL_1,0.9995999932289124
"Sangaaaattttt sulit, repot, error terus pas baru daftar, semua data sudah benar tapi selalu gagal di pembuatan pin , un instal aja deh , untuk daftar aja di persulit",1,,2024-12-09 13:27:01,LABEL_0,0.9999074935913086
"Terbaik, cepat, dan mudah",5,,2024-12-09 13:25:22,LABEL_0,0.9931581616401672
mantap,5,2.74.0,2024-12-09 13:23:37,LABEL_0,0.9989400506019592
Kenapa tidak bisa,5,,2024-12-09 13:22:43,LABEL_0,0.9998968839645386
Lancar untuk pertama kali pembayaran via brimo,5,2.74.0,2024-12-09 13:19:39,LABEL_0,0.9998645782470703
Bintang 5,5,2.63.0,2024-12-09 13:15:56,LABEL_1,0.9998489618301392
"Simple, amaan, kumplit dan ga berat ke HP di Ram minim",5,2.74.0,2024-12-09 13:14:21,LABEL_1,0.9313543438911438
Good,5,2.73.0,2024-12-09 13:12:21,LABEL_1,0.9998272061347961
Ok lahhh,5,,2024-12-09 13:11:30,LABEL_0,0.9998941421508789
Sangat membantu,5,2.74.0,2024-12-09 13:06:54,LABEL_0,0.9348582029342651
Sangat membantu,5,2.74.0,2024-12-09 13:06:08,LABEL_0,0.9348582029342651
dengan adanya aplikasi ini. Sangat sangat membantu. Trimakasih . Buat APK nya.,5,2.74.0,2024-12-09 13:05:52,LABEL_1,0.9998250603675842
"Cape..sudah 100 x verifikasi wajah gagal terus..bolak balik..sudah pakai cahaya terang, gagal. Pakai baju rapi, gagal. Pakai kamera iphone punya saudara gagal. Verifikasi KTP gagal.. unreg aplikasi Bintang jatuh jadi N0l",1,2.39.0,2024-12-09 13:04:33,LABEL_0,0.9999113082885742
👍👍👍👍👍,5,,2024-12-09 13:02:43,LABEL_1,0.9995461106300354
Ok bgt untuk mempermudah dlm operasional usaha,5,2.74.0,2024-12-09 13:00:10,LABEL_1,0.9228361248970032
Ok keren,5,2.72.0,2024-12-09 13:00:05,LABEL_1,0.9997972846031189
Mantapp Brimo tiada lawan L,5,2.74.0,2024-12-09 12:57:49,LABEL_0,0.9998494386672974
Mantap pelayanan ramah,5,2.74.0,2024-12-09 12:57:34,LABEL_1,0.5771282911300659
Good,5,2.74.0,2024-12-09 12:55:04,LABEL_1,0.9998272061347961
ini aplikasi gimana sih padahal udah di izinin semua mau daftar aja di ribetin padahal hp normal jaringan lancar masih aja susah susahnya apa tinggal vermuk udah beres malah ga bisa padahal kamera depan bisa aman,1,2.74.0,2024-12-09 12:53:39,LABEL_0,0.9999362230300903
Trimakasih semua jadi mudah dengan Brimo,5,2.74.0,2024-12-09 12:49:53,LABEL_1,0.9998131394386292
Memberikan kemudahan hidup,5,,2024-12-09 12:46:48,LABEL_1,0.99986732006073
Sangat membantu gk perlu ke anjungan lg,5,2.74.0,2024-12-09 12:42:56,LABEL_0,0.9998284578323364
Sangat membantu,5,2.74.0,2024-12-09 12:42:32,LABEL_0,0.9348582029342651
Mantap,5,2.72.0,2024-12-09 12:37:59,LABEL_1,0.9820002913475037
Ok,3,2.74.0,2024-12-09 12:25:21,LABEL_0,0.9997263550758362
Cs nya ramah,5,2.74.0,2024-12-09 12:24:32,LABEL_1,0.9982855916023254
Luar biasa,5,2.74.0,2024-12-09 12:23:18,LABEL_1,0.999708354473114
Sangat baik👍,5,2.74.0,2024-12-09 12:21:46,LABEL_0,0.999866247177124
Baik,5,2.74.0,2024-12-09 12:21:36,LABEL_0,0.8662340641021729
Mantap sya sangat puas,5,2.74.0,2024-12-09 12:19:24,LABEL_0,0.9998268485069275
Sangat membantu,5,,2024-12-09 12:14:35,LABEL_0,0.9348582029342651
"Kembalikan uang saya woiii......hati2 kalau top up e wallet,bikin uang hilang, Aplikasi ga bisa komplain...... Transaksi yg sedang di proses ga ada penyelesaiannya........sangat membahayakan......woiii kembalikan uang saya..... Maling uang rakyat wooiii",1,2.74.0,2024-12-09 12:14:05,LABEL_0,0.9999196529388428
Saat login tidak muncul opsi selanjutnya,1,2.74.0,2024-12-09 12:09:28,LABEL_0,0.9998834133148193
Brimo memang selalu di depan,5,2.74.0,2024-12-09 12:03:20,LABEL_0,0.9999204874038696
Ok mantap,5,2.74.0,2024-12-09 11:55:56,LABEL_1,0.9996150732040405
Pelayanan Cepat,5,2.74.0,2024-12-09 11:50:56,LABEL_0,0.9983177185058594
ok sngat bagus.,5,2.74.0,2024-12-09 11:49:09,LABEL_0,0.9997450709342957
Saya merasa sangat senang dengan pelayanan ini,5,2.74.0,2024-12-09 11:47:54,LABEL_1,0.9958673715591431
god job brimo,5,,2024-12-09 11:46:42,LABEL_0,0.9998656511306763
KEREEEN .. TOP UP KE DANA JADI LEBIH MUDAH ADA BRIMO,5,2.74.0,2024-12-09 11:37:38,LABEL_0,0.9339232444763184
Sangat membantu,4,2.74.0,2024-12-09 11:36:23,LABEL_0,0.9348582029342651
mantap,5,2.74.0,2024-12-09 11:34:41,LABEL_0,0.9989400506019592
Bagus,5,2.74.0,2024-12-09 11:33:21,LABEL_1,0.9978862404823303
Sangat mudah dan simpel,5,2.74.0,2024-12-09 11:32:11,LABEL_0,0.9992417097091675
Mantap sllu bermanpaat,5,2.74.0,2024-12-09 11:26:43,LABEL_1,0.9274271130561829
bguss baget cepat jugaa,5,2.74.0,2024-12-09 11:22:27,LABEL_1,0.9116069674491882
Setelah berkali kali login salah paswr rubah pasword akhirnya normal sy sudah senang pake aplkasi jd mudah liat kluar masuk dana dlm genggaman,5,,2024-12-09 11:21:14,LABEL_1,0.9996622800827026
Aplikasi no 1 se Indonesia sangat bermanfaat cepat lancar tanpa kendala apapun.sukses trus buat brimo.,5,2.74.0,2024-12-09 11:19:53,LABEL_1,0.9998648166656494
Sangat baik 👍,5,2.74.0,2024-12-09 11:18:29,LABEL_1,0.9988340735435486
baguss,5,2.74.0,2024-12-09 11:13:29,LABEL_0,0.9998378753662109
Sudah bagus tapi ada yg kurang fitur tarik tunai tidak ada menu nominal lainnya,5,2.74.0,2024-12-09 11:10:54,LABEL_0,0.9999364614486694
Good,5,,2024-12-09 11:09:48,LABEL_1,0.9998272061347961
Mantap banget 🥰🥰,5,2.74.0,2024-12-09 11:09:13,LABEL_1,0.9998631477355957
Sangat puas,5,2.74.0,2024-12-09 11:06:12,LABEL_0,0.999854326248169
Sangat membantu sekali,5,2.74.0,2024-12-09 11:05:02,LABEL_0,0.8893757462501526
Lebih mudah lebih nyaman dan aman pakai BRImo,5,2.74.0,2024-12-09 11:00:32,LABEL_1,0.999779999256134
"Sebenarnya BUTUH,tapi y mmg butuh. Tapi g nyaman karena banyak sekali POTONGAN nya, setiap kali ada masuk notifikasi saldo terPOTONG 3000 1500 di brimo. Kenapa byk bgt biaya adminnya??? Padahal bank negara bukan swasta sprt beceA.",1,,2024-12-09 10:54:44,LABEL_0,0.999880313873291
Sangat bagus dan membantu,5,,2024-12-09 10:51:05,LABEL_1,0.9995424747467041
"Bagus sekali, mudah digunakan dan ringan.",5,2.74.0,2024-12-09 10:48:37,LABEL_1,0.9984344840049744
Sangat suka jdi memudahkan untuk transaksi,5,2.74.0,2024-12-09 10:48:23,LABEL_1,0.9993515610694885
proses cepat dan aman👍🤝,5,,2024-12-09 10:41:51,LABEL_1,0.9997938275337219
Sangat bagus sekali & sangat membantu dalam transakasi 👍👍,5,2.74.0,2024-12-09 10:34:37,LABEL_1,0.9998366832733154
Dengan mbanking lebih mudah,5,2.74.0,2024-12-09 10:32:57,LABEL_1,0.9993745684623718
bismillah semoga awq yg dapet undian mobil BRI pesta rakyat aminnn,5,2.74.0,2024-12-09 10:27:48,LABEL_1,0.9997871518135071
Sangat membantu,5,2.74.0,2024-12-09 10:26:27,LABEL_0,0.9348582029342651
👍👍,5,2.74.0,2024-12-09 10:23:47,LABEL_1,0.9991183876991272
Okokok,5,2.74.0,2024-12-09 10:21:43,LABEL_0,0.9997828602790833
Pokoknya aplikasi brimo memang top,5,2.74.0,2024-12-09 10:15:07,LABEL_1,0.9994365572929382
biar * yg bicara,5,2.65.0,2024-12-09 10:13:45,LABEL_1,0.5958455204963684
Bagus,5,2.74.0,2024-12-09 10:12:09,LABEL_1,0.9978862404823303
